Consolidated Code,Fund Code,Fund Name,Fund Ccy,CnPtf Manager,Operation Type,Deal Description,N Entry Ptf,N Entry,Security Mvt Status Code,CNId,Wkn Code,ISIN Code,Sec Name,GTI Code,Investment Ccy,Maturity Date,Contract Number,Trade Date,Value Date,Nav Date,Quantity,Price Local Ccy,Price Ptf Ccy,Fees Local Ccy,Purch Amount local Ccy Gross,Interests Purchased Local Ccy,Purch Amount Local Ccy Net,Purch Amount Fund Currency net,Sales Amount local Currency gross,Interest Sold Local Ccy,Sales Amount Local Ccy Net,Sales Amount Fund Ccy net,Total Gain or Loss,Security Accounting Entry Number,v_Xchge_Rate
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 8.887.00 36.7149 EUROCOMMERCIAL---SHARES LU1737,353,1823,20,7187000000,974885,NL0000288876,EUROCOMMERCIAL---SHARES,117,EUR,99991231,-1,20180118,20180122,20180119,8887.000000,36.714900,36.714900,,326285.32,0.00,326285.32,326285.32,0.00,0.00,0.00,0.00,0.00,1823,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.052.00 36.8079 EUROCOMMERCIAL---SHARES LU1737,366,1831,20,7187000000,974885,NL0000288876,EUROCOMMERCIAL---SHARES,117,EUR,99991231,-1,20180119,20180123,20180119,1052.000000,36.807899,36.807899,,38721.91,0.00,38721.91,38721.91,0.00,0.00,0.00,0.00,0.00,1831,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.250.00 103.8994 COFINIMMO SICAFI LU1737,586,1859,30,329048000999,873266,BE0003593044,COFINIMMO SICAFI,100,EUR,99991231,-1,20180215,20180219,20180215,1250.000000,103.899400,103.899400,,129874.25,0.00,129874.25,129874.25,0.00,0.00,0.00,0.00,0.00,1859,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.250.00 103.8994 COFINIMMO SICAFI LU1737,608,1859,30,329048000999,873266,BE0003593044,COFINIMMO SICAFI,100,EUR,99991231,-1,20180215,20180219,20180215,-1250.000000,103.899400,103.899400,,-129874.25,0.00,-129874.25,-129874.25,0.00,0.00,0.00,0.00,0.00,1859,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 100.00 252.375 MOBIMO HOLDING AG LU1737,587,1860,20,162571000000,930290,CH0011108872,MOBIMO HOLDING AG,100,CHF,99991231,-1,20180215,20180219,20180215,100.000000,252.375000,218.920000,,25237.50,0.00,25237.50,21892.47,0.00,0.00,0.00,0.00,0.00,1860,0.86746
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.439.00 15.0987 TAG  IMMOBILIEN AG LU1737,588,1861,20,4481000000,830350,DE0008303504,TAG  IMMOBILIEN AG,100,EUR,99991231,-1,20180215,20180219,20180215,1439.000000,15.098700,15.098700,,21727.03,0.00,21727.03,21727.03,0.00,0.00,0.00,0.00,0.00,1861,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.443.00 153.1972 ALLREAL HOLDING AG ZUG LU1737,589,1862,20,37911000000,935276,CH0008837566,ALLREAL HOLDING AG ZUG,100,CHF,99991231,-1,20180215,20180219,20180215,1443.000000,153.197200,132.890000,,221063.56,0.00,221063.56,191763.32,0.00,0.00,0.00,0.00,0.00,1862,0.86746
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 3.349.00 9.2424 HAMBORNER A.G. LU1737,590,1863,20,4102000000,601300,DE0006013006,HAMBORNER A.G.,117,EUR,99991231,-1,20180215,20180219,20180215,3349.000000,9.242401,9.242401,,30952.80,0.00,30952.80,30952.80,0.00,0.00,0.00,0.00,0.00,1863,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 15.642.00 11.0273 MERL SOCIMI /REIT LU1737,597,1870,20,856053000000,A116WC,ES0105025003,MERL SOCIMI /REIT,118,EUR,99991231,-1,20180215,20180219,20180215,15642.000000,11.027300,11.027300,,172489.03,0.00,172489.03,172489.03,0.00,0.00,0.00,0.00,0.00,1870,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.369.00 37.4219 XIOR STUDENT HOUSING /REIT LU1737,606,1875,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20180215,20180219,20180215,1369.000000,37.421899,37.421899,,51230.58,0.00,51230.58,51230.58,0.00,0.00,0.00,0.00,0.00,1875,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.291.00 18.3579 CP INVEST LU1737,607,1876,20,829093000000,A110SW,BE0974273055,CP INVEST,117,EUR,99991231,-1,20180215,20180219,20180215,1291.000000,18.357901,18.357901,,23700.05,0.00,23700.05,23700.05,0.00,0.00,0.00,0.00,0.00,1876,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.250.00 103.8994 COFINIMMO SA LU1737,609,1877,20,329048001399,914421,BE0003593044,COFINIMMO SA,117,EUR,99991231,-1,20180215,20180219,20180215,1250.000000,103.899400,103.899400,,129874.25,0.00,129874.25,129874.25,0.00,0.00,0.00,0.00,0.00,1877,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 2.864.00 18.2381 CP INVEST LU1737,618,1878,20,829093000000,A110SW,BE0974273055,CP INVEST,117,EUR,99991231,-1,20180216,20180220,20180216,2864.000000,18.238101,18.238101,,52233.92,0.00,52233.92,52233.92,0.00,0.00,0.00,0.00,0.00,1878,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 382.00 37.5414 XIOR STUDENT HOUSING /REIT LU1737,619,1879,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20180216,20180220,20180216,382.000000,37.541387,37.541387,,14340.81,0.00,14340.81,14340.81,0.00,0.00,0.00,0.00,0.00,1879,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.345.00 18.252 CP INVEST LU1737,647,1880,20,829093000000,A110SW,BE0974273055,CP INVEST,117,EUR,99991231,-1,20180219,20180221,20180219,1345.000000,18.252000,18.252000,,24548.94,0.00,24548.94,24548.94,0.00,0.00,0.00,0.00,0.00,1880,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 502.00 37.5251 XIOR STUDENT HOUSING /REIT LU1737,648,1881,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20180219,20180221,20180219,502.000000,37.525100,37.525100,,18837.60,0.00,18837.60,18837.60,0.00,0.00,0.00,0.00,0.00,1881,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 170.00 37.6729 XIOR STUDENT HOUSING /REIT LU1737,656,1882,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20180220,20180222,20180220,170.000000,37.672882,37.672882,,6404.39,0.00,6404.39,6404.39,0.00,0.00,0.00,0.00,0.00,1882,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 9.244.00 1.929 CITYCON OYJ LU1737,779,1884,20,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180316,20180320,20180316,9244.000000,1.929000,1.929000,,17831.68,0.00,17831.68,17831.68,0.00,0.00,0.00,0.00,0.00,1884,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.937.00 109.2584 ENTRA ASA /REIT LU1737,780,1885,20,699945000000,A12DBZ,NO0010716418,ENTRA ASA /REIT,100,NOK,99991231,-1,20180316,20180320,20180316,1937.000000,109.258400,11.530000,,211633.52,0.00,211633.52,22335.78,0.00,0.00,0.00,0.00,0.00,1885,0.10554
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 119.00 100.2 WAREHOUSES DE PAUW SCA WDP LU1737,806,1888,30,24098000000,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20180316,20180320,20180316,-119.000000,100.200000,100.200000,,-11923.80,0.00,-11923.80,-11923.80,0.00,0.00,0.00,0.00,0.00,1888,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 119.00 100.2 WAREHOUSES DE PAUW SCA WDP LU1737,783,1888,30,24098000000,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20180316,20180320,20180316,119.000000,100.200000,100.200000,,11923.80,0.00,11923.80,11923.80,0.00,0.00,0.00,0.00,0.00,1888,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 5.767.00 30.225 DEUTSCHE EUROSHOP/NAMENAKT. LU1737,784,1889,20,120915000000,748020,DE0007480204,DEUTSCHE EUROSHOP/NAMENAKT.,100,EUR,99991231,-1,20180316,20180320,20180316,5767.000000,30.225001,30.225001,,174307.58,0.00,174307.58,174307.58,0.00,0.00,0.00,0.00,0.00,1889,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 3.511.00 22.0832 TLG IMMOBILIEN AG LU1737,786,1891,20,887667000000,A12B8Z,DE000A12B8Z4,TLG IMMOBILIEN AG,100,EUR,99991231,-1,20180316,20180320,20180316,3511.000000,22.083201,22.083201,,77534.12,0.00,77534.12,77534.12,0.00,0.00,0.00,0.00,0.00,1891,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 7.891.00 34.4869 EUROCOMMERCIAL---SHARES LU1737,787,1892,20,7187000000,974885,NL0000288876,EUROCOMMERCIAL---SHARES,117,EUR,99991231,-1,20180316,20180320,20180316,7891.000000,34.486900,34.486900,,272136.13,0.00,272136.13,272136.13,0.00,0.00,0.00,0.00,0.00,1892,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 3.549.00 9.3632 HAMBORNER A.G. LU1737,788,1893,20,4102000000,601300,DE0006013006,HAMBORNER A.G.,117,EUR,99991231,-1,20180316,20180320,20180316,3549.000000,9.363201,9.363201,,33230.00,0.00,33230.00,33230.00,0.00,0.00,0.00,0.00,0.00,1893,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.284.00 38.4607 VASTNED  SHS LU1737,791,1896,20,7220000000,971488,NL0000288918,VASTNED  SHS,117,EUR,99991231,-1,20180316,20180320,20180316,1284.000000,38.460701,38.460701,,49383.54,0.00,49383.54,49383.54,0.00,0.00,0.00,0.00,0.00,1896,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 336.00 259.0551 MOBIMO HOLDING AG LU1737,792,1897,20,162571000000,930290,CH0011108872,MOBIMO HOLDING AG,100,CHF,99991231,-1,20180316,20180320,20180316,336.000000,259.055089,221.310000,,87042.51,0.00,87042.51,74361.66,0.00,0.00,0.00,0.00,0.00,1897,0.85431
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 267.00 72.1258 RETAIL ESTATES ACT / REIT LU1737,805,1900,20,861102000999,936956,BE0003720340,RETAIL ESTATES ACT / REIT,117,EUR,99991231,-1,20180316,20180320,20180316,267.000000,72.125805,72.125805,,19257.59,0.00,19257.59,19257.59,0.00,0.00,0.00,0.00,0.00,1900,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 119.00 100.2 WAREHOUSES DE PAUW SCA WDP LU1737,807,1901,20,24098000999,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20180316,20180320,20180316,119.000000,100.200000,100.200000,,11923.80,0.00,11923.80,11923.80,0.00,0.00,0.00,0.00,0.00,1901,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 313.738.00 1.1601 PRIM HEALTH /REIT LU1737,813,1904,20,985142000000,A142J2,GB00BYRJ5J14,PRIM HEALTH /REIT,117,GBP,99991231,-1,20180316,20180320,20180319,313738.000000,1.160100,1.310000,,363967.45,0.00,363967.45,412545.82,0.00,0.00,0.00,0.00,0.00,1904,1.13792
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 3.835.00 18.9075 CP INVEST LU1737,814,1905,20,829093000000,A110SW,BE0974273055,CP INVEST,117,EUR,99991231,-1,20180316,20180320,20180319,3835.000000,18.907499,18.907499,,72510.26,0.00,72510.26,72510.26,0.00,0.00,0.00,0.00,0.00,1905,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 5.437.00 19.0038 CP INVEST LU1737,817,1906,20,829093000000,A110SW,BE0974273055,CP INVEST,117,EUR,99991231,-1,20180319,20180321,20180319,5437.000000,19.003800,19.003800,,103323.66,0.00,103323.66,103323.66,0.00,0.00,0.00,0.00,0.00,1906,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 48.847.00 10.9979 DIC ASSET AG LU1737,851,1907,20,777341000000,A1X3XX,DE000A1X3XX4,DIC ASSET AG,100,EUR,99991231,-1,20180316,20180320,20180320,48847.000000,10.997900,10.997900,,537214.42,0.00,537214.42,537214.42,0.00,0.00,0.00,0.00,0.00,1907,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market .00 0 CITYCON OYJ LU1737,882,1908,30,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180321,20180329,20180321,0.000000,0.000000,0.000000,,4305.88,0.00,4305.88,4305.88,0.00,0.00,0.00,0.00,0.00,1908,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market .00 0 CITYCON OYJ LU1737,873,1908,30,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180321,20180329,20180321,0.000000,0.000000,0.000000,,-4305.88,0.00,-4305.88,-4305.88,0.00,0.00,0.00,0.00,0.00,1908,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market .00 0 DIC ASSET AG LU1737,879,1909,30,777341000000,A1X3XX,DE000A1X3XX4,DIC ASSET AG,100,EUR,99991231,-1,20180319,20180423,20180321,0.000000,0.000000,0.000000,,-39193.88,0.00,-39193.88,-39193.88,0.00,0.00,0.00,0.00,0.00,1909,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market .00 0 DIC ASSET AG LU1737,881,1909,30,777341000000,A1X3XX,DE000A1X3XX4,DIC ASSET AG,100,EUR,99991231,-1,20180319,20180423,20180321,0.000000,0.000000,0.000000,,39193.88,0.00,39193.88,39193.88,0.00,0.00,0.00,0.00,0.00,1909,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market .00 0 CITYCON OYJ LU1737,899,1910,20,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180321,20180329,20180323,0.000000,0.000000,0.000000,,-5065.74,0.00,-5065.74,-5065.74,0.00,0.00,0.00,0.00,0.00,1910,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market .00 0 CITYCON OYJ LU1737,952,1910,30,110967000000,918589,FI0009002471,CITYCON OYJ,100,EUR,99991231,-1,20180321,20180329,20180403,0.000000,0.000000,0.000000,,5065.74,0.00,5065.74,5065.74,0.00,0.00,0.00,0.00,0.00,1910,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 48.443.00 0 RIGHT PRIM HEALTH 17.04.18 LU1737,1606,1911,30,886040000000,A2JG7B,GB00BDCXV483,RIGHT PRIM HEALTH 17.04.18,120,GBP,99991231,-1,20180323,20180326,20180611,-48443.000000,0.000000,0.000000,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1911,1.13429
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 48.443.00 0 RIGHT PRIM HEALTH 17.04.18 LU1737,904,1911,20,886040000000,A2JG7B,GB00BDCXV483,RIGHT PRIM HEALTH 17.04.18,120,GBP,99991231,-1,20180323,20180326,20180326,48443.000000,0.000000,0.000000,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1911,1.14330
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market .00 0 SWISS PRIME SITE AG /NOM. LU1737,951,1912,20,75664000000,927016,CH0008038389,SWISS PRIME SITE AG /NOM.,100,CHF,99991231,-1,20180403,20180405,20180403,0.000000,0.000000,0.000000,,-83923.00,0.00,-83923.00,-71316.43,0.00,0.00,0.00,0.00,0.00,1912,0.84978
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 23.872.00 0 RIGHT RETAIL EST 23.04.18 LU1737,1025,1913,20,926559000000, ,BE0970161643,RIGHT RETAIL EST 23.04.18,120,EUR,99991231,-1,20180412,20180416,20180412,23872.000000,0.000000,0.000000,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1913,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 268.440.00 1.3924 GCP STUDENT LIVING PLC LU1737,1056,1915,20,765216000000,A1W4DB,GB00B8460Z43,GCP STUDENT LIVING PLC,117,GBP,99991231,-1,20180417,20180419,20180418,268440.000000,1.392400,1.610000,,373775.86,0.00,373775.86,433198.00,0.00,0.00,0.00,0.00,0.00,1915,1.15008
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 2.008.00 27.5942 CA IMMOB.ANLAGEN AG LU1737,1057,1916,20,48276000000,876520,AT0000641352,CA IMMOB.ANLAGEN AG,100,EUR,99991231,-1,20180417,20180419,20180418,2008.000000,27.594198,27.594198,,55409.15,0.00,55409.15,55409.15,0.00,0.00,0.00,0.00,0.00,1916,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.630.00 102.1036 WAREHOUSES DE PAUW SCA WDP LU1737,1058,1917,30,24098000000,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20180417,20180419,20180418,1630.000000,102.103601,102.103601,,166428.87,0.00,166428.87,166428.87,0.00,0.00,0.00,0.00,0.00,1917,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 1.630.00 102.1036 WAREHOUSES DE PAUW SCA WDP LU1737,1114,1917,30,24098000000,924004,BE0003763779,WAREHOUSES DE PAUW SCA WDP,117,EUR,99991231,-1,20180417,20180419,20180418,-1630.000000,102.103601,102.103601,,-166428.87,0.00,-166428.87,-166428.87,0.00,0.00,0.00,0.00,0.00,1917,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 2.299.00 34.7985 XIOR STUDENT HOUSING /REIT LU1737,1059,1918,20,207268000000,A2ABHA,BE0974288202,XIOR STUDENT HOUSING /REIT,117,EUR,99991231,-1,20180417,20180419,20180418,2299.000000,34.798499,34.798499,,80001.75,0.00,80001.75,80001.75,0.00,0.00,0.00,0.00,0.00,1918,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 58.806.00 77.0602 WALLENSTAM AB /REIT LU1737,1060,1919,20,938564000000,A14TU2,SE0007074844,WALLENSTAM AB /REIT,118,SEK,99991231,-1,20180417,20180419,20180418,58806.000000,77.060200,7.410000,,4531602.12,0.00,4531602.12,436027.90,0.00,0.00,0.00,0.00,0.00,1919,0.09626
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 19.522.00 9.8325 SHAFTESBURY PLC /REIT LU1737,1061,1920,20,62558000000,908076,GB0007990962,SHAFTESBURY PLC /REIT,117,GBP,99991231,-1,20180417,20180419,20180418,19522.000000,9.832500,11.400000,,191950.07,0.00,191950.07,222465.91,0.00,0.00,0.00,0.00,0.00,1920,1.15008
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 5.654.00 91.2082 PSP SWISS PROPERTY/NAM. LU1737,1062,1921,20,122636000000,A0CA16,CH0018294154,PSP SWISS PROPERTY/NAM.,100,CHF,99991231,-1,20180417,20180419,20180418,5654.000000,91.208200,76.510000,,515691.16,0.00,515691.16,432565.23,0.00,0.00,0.00,0.00,0.00,1921,0.83539
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 3.165.00 75.6856 AEDIFICA SA -ACT- /REIT LU1737,1077,1936,20,522780000000,A0LCUN,BE0003851681,AEDIFICA SA -ACT- /REIT,117,EUR,99991231,-1,20180417,20180419,20180418,3165.000000,75.685599,75.685599,,239544.92,0.00,239544.92,239544.92,0.00,0.00,0.00,0.00,0.00,1936,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 384.685.00 1.4677 TRITAX BIG BOX REIT PLC /REIT LU1737,1078,1937,20,798891000000,A1XF2N,GB00BG49KP99,TRITAX BIG BOX REIT PLC /REIT,117,GBP,99991231,-1,20180417,20180419,20180418,384685.000000,1.467700,1.700000,,564602.17,0.00,564602.17,654361.49,0.00,0.00,0.00,0.00,0.00,1937,1.15008
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 23.969.00 58.2105 DIOS FASTIGHETER LU1737,1079,1938,20,782479000000,A0LC2V,SE0001634262,DIOS FASTIGHETER,100,SEK,99991231,-1,20180417,20180419,20180418,23969.000000,58.210500,5.600000,,1395247.47,0.00,1395247.47,134249.83,0.00,0.00,0.00,0.00,0.00,1938,0.09626
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 11.124.00 10.2579 DIC ASSET AG LU1737,1080,1939,20,777341000000,A1X3XX,DE000A1X3XX4,DIC ASSET AG,100,EUR,99991231,-1,20180417,20180419,20180418,11124.000000,10.257900,10.257900,,114108.88,0.00,114108.88,114108.88,0.00,0.00,0.00,0.00,0.00,1939,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 95.388.00 2.975 GRAINGER PLC LU1737,1081,1940,20,150059000000,A0DN8N,GB00B04V1276,GRAINGER PLC,100,GBP,99991231,-1,20180417,20180419,20180418,95388.000000,2.975000,3.450000,,283779.30,0.00,283779.30,328893.97,0.00,0.00,0.00,0.00,0.00,1940,1.15008
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 26.416.00 109.4876 ENTRA ASA /REIT LU1737,1082,1941,20,699945000000,A12DBZ,NO0010716418,ENTRA ASA /REIT,100,NOK,99991231,-1,20180417,20180419,20180418,26416.000000,109.487600,11.400000,,2892224.44,0.00,2892224.44,301258.05,0.00,0.00,0.00,0.00,0.00,1941,0.10423
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 12.244.00 36.5346 NSI NV /REIT LU1737,1083,1942,20,285859000000,A2DY1J,NL0012365084,NSI NV /REIT,117,EUR,99991231,-1,20180417,20180419,20180418,12244.000000,36.534600,36.534600,,447329.64,0.00,447329.64,447329.64,0.00,0.00,0.00,0.00,0.00,1942,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 96.361.00 2.9903 GRAINGER PLC LU1737,1084,1943,20,150059000000,A0DN8N,GB00B04V1276,GRAINGER PLC,100,GBP,99991231,-1,20180418,20180420,20180418,96361.000000,2.990300,3.440000,,288148.30,0.00,288148.30,331392.73,0.00,0.00,0.00,0.00,0.00,1943,1.15008
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 77.362.00 9.765 LAR ESPANA  /REIT LU1737,1087,1944,20,824315000000,A1XFFA,ES0105015012,LAR ESPANA  /REIT,118,EUR,99991231,-1,20180417,20180419,20180418,77362.000000,9.765000,9.765000,,755439.93,0.00,755439.93,755439.93,0.00,0.00,0.00,0.00,0.00,1944,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 44.614.00 16.9592 AXIARE PATRIM LU1737,1088,1945,20,859458000000,A117Q1,ES0105026001,AXIARE PATRIM,118,EUR,99991231,-1,20180417,20180419,20180418,44614.000000,16.959200,16.959200,,756617.75,0.00,756617.75,756617.75,0.00,0.00,0.00,0.00,0.00,1945,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 40.804.00 1.4683 GREEN REIT PLC LU1737,1089,1946,20,771711000000,A1W1P8,IE00BBR67J55,GREEN REIT PLC,118,EUR,99991231,-1,20180417,20180419,20180418,40804.000000,1.468300,1.468300,,59912.51,0.00,59912.51,59912.51,0.00,0.00,0.00,0.00,0.00,1946,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 4.085.00 10.2744 DIC ASSET AG LU1737,1092,1948,20,777341000000,A1X3XX,DE000A1X3XX4,DIC ASSET AG,100,EUR,99991231,-1,20180418,20180420,20180418,4085.000000,10.274399,10.274399,,41970.92,0.00,41970.92,41970.92,0.00,0.00,0.00,0.00,0.00,1948,1.00000
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 29.804.00 110.957 ENTRA ASA /REIT LU1737,1093,1949,20,699945000000,A12DBZ,NO0010716418,ENTRA ASA /REIT,100,NOK,99991231,-1,20180418,20180420,20180418,29804.000000,110.957000,11.560000,,3306962.43,0.00,3306962.43,344675.42,0.00,0.00,0.00,0.00,0.00,1949,0.10423
LU170C,LU1737,Shelter-Invest Real Estate Low Vol Fd,EUR,0,PURCH,Purchase on stock market 323.00 69.643 RETAIL ESTATES ACT / REIT LU1737,1112,1951,20,861102000999,936956,BE0003720340,RETAIL ESTATES ACT / REIT,117,EUR,99991231,-1,20180417,20180419,20180418,323.000000,69.643003,69.643003,,22494.69,0.00,22494.69,22494.69,0.00,0.00,0.00,0.00,0.00,1951,1.00000
